"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00041912","COLFAX, CA US","1971-04-03",,,"0.00","0.0","0.0","76","49",
"USC00041912","COLFAX, CA US","1971-04-04",,,"0.00","0.0","0.0","78","52",
"USC00041912","COLFAX, CA US","1971-04-05",,,"0.00","0.0","0.0","78","47","76"
"USC00041912","COLFAX, CA US","1971-04-06",,,"0.00","0.0","0.0","76","48","63"
"USC00041912","COLFAX, CA US","1971-04-07",,,"0.29","0.0","0.0","63","41","49"
"USC00041912","COLFAX, CA US","1971-04-08",,,"0.00","0.0","0.0","67","47","51"
"USC00041912","COLFAX, CA US","1971-04-09",,,"0.00","0.0","0.0","63","35","54"
"USC00041912","COLFAX, CA US","1971-04-10",,,"0.00","0.0","0.0","54","42",
"USC00041912","COLFAX, CA US","1971-04-11",,,"0.00","0.0","0.0","67","39",
"USC00041912","COLFAX, CA US","1971-04-12",,,"0.00","0.0","0.0","70","38","68"
"USC00041912","COLFAX, CA US","1971-04-13",,,"0.00","0.0","0.0","68","46","56"
"USC00041912","COLFAX, CA US","1971-04-14",,,"0.00","0.0","0.0","69","44","55"
"USC00041912","COLFAX, CA US","1971-04-15",,,"0.00","0.0","0.0","70","49","49"
"USC00041912","COLFAX, CA US","1971-04-16",,,"0.00","0.0","0.0","70","46","57"
"USC00041912","COLFAX, CA US","1971-04-17",,,"0.00","0.0","0.0","57","38",
"USC00041912","COLFAX, CA US","1971-04-18",,,"0.00","0.0","0.0","62","35",
"USC00041912","COLFAX, CA US","1971-04-19",,,"0.00","0.0","0.0","65","33","62"
"USC00041912","COLFAX, CA US","1971-04-20",,,"1.58","0.0","0.0","63","39","47"
"USC00041912","COLFAX, CA US","1971-04-21",,,"0.30","0.0","0.0","54","31","54"
"USC00041912","COLFAX, CA US","1971-04-22",,,"0.00","0.0","0.0","63","35","53"
"USC00041912","COLFAX, CA US","1971-04-23",,,"0.00","0.0","0.0","53","35",
"USC00041912","COLFAX, CA US","1971-04-24",,,"0.00","0.0","0.0","54","35",
"USC00041912","COLFAX, CA US","1971-04-25",,,"0.05","0.0","0.0","57","34","57"
"USC00041912","COLFAX, CA US","1971-04-26",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-04-27",,,"0.00","0.0","0.0","66","40","63"
"USC00041912","COLFAX, CA US","1971-04-28",,,"0.00","0.0","0.0","67","45","67"
"USC00041912","COLFAX, CA US","1971-04-29",,,"0.00","0.0","0.0","68","43","68"
"USC00041912","COLFAX, CA US","1971-04-30",,,"0.00","0.0","0.0","76","47","76"
"USC00041912","COLFAX, CA US","1971-05-01",,,"0.00","0.0","0.0","76","49",
"USC00041912","COLFAX, CA US","1971-05-02",,,"0.00","0.0","0.0","60","45",
"USC00041912","COLFAX, CA US","1971-05-03",,,"0.84","0.0","0.0","52","42","52"
"USC00041912","COLFAX, CA US","1971-05-04",,,"0.34","0.0","0.0","57","44","53"
"USC00041912","COLFAX, CA US","1971-05-05",,,"0.00","0.0","0.0","60","42","54"
"USC00041912","COLFAX, CA US","1971-05-06",,,"0.00","0.0","0.0","63","43","59"
"USC00041912","COLFAX, CA US","1971-05-07",,,"0.00","0.0","0.0","59","48","55"
"USC00041912","COLFAX, CA US","1971-05-08",,,"0.00","0.0","0.0","55","44",
"USC00041912","COLFAX, CA US","1971-05-09",,,"0.00","0.0","0.0","68","46",
"USC00041912","COLFAX, CA US","1971-05-10",,,"0.00","0.0","0.0","78","43","76"
"USC00041912","COLFAX, CA US","1971-05-11",,,"0.00","0.0","0.0","76","51","70"
"USC00041912","COLFAX, CA US","1971-05-12",,,"0.00","0.0","0.0","77","52","73"
"USC00041912","COLFAX, CA US","1971-05-13",,,"0.00","0.0","0.0","74","52","68"
"USC00041912","COLFAX, CA US","1971-05-14",,,"0.00","0.0","0.0","76","49","74"
"USC00041912","COLFAX, CA US","1971-05-15",,,"0.00","0.0","0.0","78","52",
"USC00041912","COLFAX, CA US","1971-05-16",,,"0.00","0.0","0.0","66","42",
"USC00041912","COLFAX, CA US","1971-05-17",,,"0.00","0.0","0.0","77","48",
"USC00041912","COLFAX, CA US","1971-05-18",,,"0.00","0.0","0.0","78","41","76"
"USC00041912","COLFAX, CA US","1971-05-19",,,"0.00","0.0","0.0","78","48","76"
"USC00041912","COLFAX, CA US","1971-05-20",,,"0.00","0.0","0.0","75","52","73"
"USC00041912","COLFAX, CA US","1971-05-21",,,"0.00","0.0","0.0","76","41","61"
"USC00041912","COLFAX, CA US","1971-05-22",,,"0.00","0.0","0.0","76","45",
"USC00041912","COLFAX, CA US","1971-05-23",,,"0.00","0.0","0.0","81","54",
"USC00041912","COLFAX, CA US","1971-05-24",,,"0.00","0.0","0.0","84","56",
"USC00041912","COLFAX, CA US","1971-05-25",,,"0.00","0.0","0.0","74","51",
"USC00041912","COLFAX, CA US","1971-05-26",,,"0.76","0.0","0.0","63","43","63"
"USC00041912","COLFAX, CA US","1971-05-27",,,"0.06","0.0","0.0","63","47","49"
"USC00041912","COLFAX, CA US","1971-05-28",,,"0.00","0.0","0.0","53","45","49"
"USC00041912","COLFAX, CA US","1971-05-29",,,"0.00","0.0","0.0","56","44",
"USC00041912","COLFAX, CA US","1971-05-30",,,"0.00","0.0","0.0","58","43",
"USC00041912","COLFAX, CA US","1971-05-31",,,"0.29","0.0","0.0","59","38","52"
"USC00041912","COLFAX, CA US","1971-06-01",,,"0.03","0.0","0.0","59","47","57"
"USC00041912","COLFAX, CA US","1971-06-02",,,"0.00","0.0","0.0","70","40","68"
"USC00041912","COLFAX, CA US","1971-06-03",,,"0.00","0.0","0.0","72","46","72"
"USC00041912","COLFAX, CA US","1971-06-04",,,"0.00","0.0","0.0","78","48","75"
"USC00041912","COLFAX, CA US","1971-06-05",,,"0.00","0.0","0.0","80","53",
"USC00041912","COLFAX, CA US","1971-06-06",,,"0.00","0.0","0.0","85","56",
"USC00041912","COLFAX, CA US","1971-06-07",,,"0.00","0.0","0.0","84","56","79"
"USC00041912","COLFAX, CA US","1971-06-08",,,"0.00","0.0","0.0","83","51","78"
"USC00041912","COLFAX, CA US","1971-06-09",,,"0.00","0.0","0.0","79","49","69"
"USC00041912","COLFAX, CA US","1971-06-10",,,"0.00","0.0","0.0","84","54","84"
"USC00041912","COLFAX, CA US","1971-06-11",,,"0.00","0.0","0.0","84","49","81"
"USC00041912","COLFAX, CA US","1971-06-12",,,"0.00","0.0","0.0","81","58",
"USC00041912","COLFAX, CA US","1971-06-13",,,"0.00","0.0","0.0","78","51",
"USC00041912","COLFAX, CA US","1971-06-14",,,"0.00","0.0","0.0","85","54","67"
"USC00041912","COLFAX, CA US","1971-06-15",,,"0.00","0.0","0.0","89","53","85"
"USC00041912","COLFAX, CA US","1971-06-16",,,"0.00","0.0","0.0","92","51","88"
"USC00041912","COLFAX, CA US","1971-06-17",,,"0.00","0.0","0.0","91","63","88"
"USC00041912","COLFAX, CA US","1971-06-18",,,"0.00","0.0","0.0","88","60","82"
"USC00041912","COLFAX, CA US","1971-06-19",,,"0.00","0.0","0.0","84","61",
"USC00041912","COLFAX, CA US","1971-06-20",,,"0.00","0.0","0.0","90","62",
"USC00041912","COLFAX, CA US","1971-06-21",,,"0.00","0.0","0.0","94","58","90"
"USC00041912","COLFAX, CA US","1971-06-22",,,"0.00","0.0","0.0","90","63","86"
"USC00041912","COLFAX, CA US","1971-06-23",,,"0.00","0.0","0.0","87","60","85"
"USC00041912","COLFAX, CA US","1971-06-24",,,"0.00","0.0","0.0","85","58","79"
"USC00041912","COLFAX, CA US","1971-06-25",,,"0.00","0.0","0.0","85","56","77"
"USC00041912","COLFAX, CA US","1971-06-26",,,"0.00","0.0","0.0","77","57",
"USC00041912","COLFAX, CA US","1971-06-27",,,"0.00","0.0","0.0","78","51",
"USC00041912","COLFAX, CA US","1971-06-28",,,"0.82","0.0","0.0","76","46","74"
"USC00041912","COLFAX, CA US","1971-06-29",,,"0.00","0.0","0.0","81","51","78"
"USC00041912","COLFAX, CA US","1971-06-30",,,"0.00","0.0","0.0","87","59","82"
"USC00041912","COLFAX, CA US","1971-07-01",,,"0.00","0.0","0.0","89","60","86"
"USC00041912","COLFAX, CA US","1971-07-02",,,"0.00","0.0","0.0","88","63","86"
"USC00041912","COLFAX, CA US","1971-07-03",,,"0.00","0.0","0.0","87","61",
"USC00041912","COLFAX, CA US","1971-07-04",,,"0.00","0.0","0.0","88","63",
"USC00041912","COLFAX, CA US","1971-07-05",,,"0.00","0.0","0.0","91","64",
"USC00041912","COLFAX, CA US","1971-07-06",,,"0.00","0.0","0.0","90","59","86"
"USC00041912","COLFAX, CA US","1971-07-07",,,"0.00","0.0","0.0","90","60","86"
"USC00041912","COLFAX, CA US","1971-07-08",,,"0.00","0.0","0.0","87","59","83"
"USC00041912","COLFAX, CA US","1971-07-09",,,"0.00","0.0","0.0","85","60","82"
"USC00041912","COLFAX, CA US","1971-07-10",,,"0.00","0.0","0.0","82","55",
"USC00041912","COLFAX, CA US","1971-07-11",,,"0.00","0.0","0.0","88","55",
"USC00041912","COLFAX, CA US","1971-07-12",,,"0.00","0.0","0.0","93","62","93"
"USC00041912","COLFAX, CA US","1971-07-13",,,"0.00","0.0","0.0","95","65","95"
"USC00041912","COLFAX, CA US","1971-07-14",,,"0.00","0.0","0.0","100","67","97"
"USC00041912","COLFAX, CA US","1971-07-15",,,"0.00","0.0","0.0","98","68","95"
"USC00041912","COLFAX, CA US","1971-07-16",,,"0.00","0.0","0.0","102","73","98"
"USC00041912","COLFAX, CA US","1971-07-17",,,"0.00","0.0","0.0","98","72",
"USC00041912","COLFAX, CA US","1971-07-18",,,"0.00","0.0","0.0","97","70",
"USC00041912","COLFAX, CA US","1971-07-19",,,"0.00","0.0","0.0","101","68","98"
"USC00041912","COLFAX, CA US","1971-07-20",,,"0.00","0.0","0.0","99","70","94"
"USC00041912","COLFAX, CA US","1971-07-21",,,"0.00","0.0","0.0","102","74","98"
"USC00041912","COLFAX, CA US","1971-07-22",,,"0.00","0.0","0.0","98","69","93"
"USC00041912","COLFAX, CA US","1971-07-23",,,"0.00","0.0","0.0","98","68",
"USC00041912","COLFAX, CA US","1971-07-24",,,"0.00","0.0","0.0","94","68",
"USC00041912","COLFAX, CA US","1971-07-25",,,"0.00","0.0","0.0","93","69",
"USC00041912","COLFAX, CA US","1971-07-26",,,"0.00","0.0","0.0","96","70",
"USC00041912","COLFAX, CA US","1971-07-27",,,"0.00","0.0","0.0","101","72",
"USC00041912","COLFAX, CA US","1971-07-28",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-07-29",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-07-30",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-07-31",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-08-01",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-08-02",,,"0.00","0.0","0.0","100","66","96"
"USC00041912","COLFAX, CA US","1971-08-03",,,"0.00","0.0","0.0","99","68","93"
"USC00041912","COLFAX, CA US","1971-08-04",,,"0.00","0.0","0.0","96","64","94"
"USC00041912","COLFAX, CA US","1971-08-05",,,"0.00","0.0","0.0","96","63","94"
"USC00041912","COLFAX, CA US","1971-08-06",,,"0.00","0.0","0.0","95","66","90"
"USC00041912","COLFAX, CA US","1971-08-07",,,"0.00","0.0","0.0","94","70",
"USC00041912","COLFAX, CA US","1971-08-08",,,"0.00","0.0","0.0","95","66",
"USC00041912","COLFAX, CA US","1971-08-09",,,"0.00","0.0","0.0","104","71","97"
"USC00041912","COLFAX, CA US","1971-08-10",,,"0.00","0.0","0.0","107","70","103"
"USC00041912","COLFAX, CA US","1971-08-11",,,"0.00","0.0","0.0","105","72","93"
"USC00041912","COLFAX, CA US","1971-08-12",,,"0.00","0.0","0.0","97","72","93"
"USC00041912","COLFAX, CA US","1971-08-13",,,"0.00","0.0","0.0","95","69","95"
"USC00041912","COLFAX, CA US","1971-08-14",,,"0.00","0.0","0.0","95","66","94"
"USC00041912","COLFAX, CA US","1971-08-15",,,"0.00","0.0","0.0","94","68","92"
"USC00041912","COLFAX, CA US","1971-08-16",,,"0.00","0.0","0.0","93","63","89"
"USC00041912","COLFAX, CA US","1971-08-17",,,"0.00","0.0","0.0","94","65","94"
"USC00041912","COLFAX, CA US","1971-08-18",,,"0.00","0.0","0.0","95","65","95"
"USC00041912","COLFAX, CA US","1971-08-19",,,"0.00","0.0","0.0","95","63","87"
"USC00041912","COLFAX, CA US","1971-08-20",,,"0.00","0.0","0.0","88","58","82"
"USC00041912","COLFAX, CA US","1971-08-21",,,"0.00","0.0","0.0","88","60",
"USC00041912","COLFAX, CA US","1971-08-22",,,"0.00","0.0","0.0","84","59",
"USC00041912","COLFAX, CA US","1971-08-23",,,"0.00","0.0","0.0","92","56","86"
"USC00041912","COLFAX, CA US","1971-08-24",,,"0.00","0.0","0.0","93","65","88"
"USC00041912","COLFAX, CA US","1971-08-25",,,"0.00","0.0","0.0","92","71","92"
"USC00041912","COLFAX, CA US","1971-08-26",,,"0.00","0.0","0.0","92","70","90"
"USC00041912","COLFAX, CA US","1971-08-27",,,"0.00","0.0","0.0","90","62","85"
"USC00041912","COLFAX, CA US","1971-08-28",,,"0.00","0.0","0.0","85","64",
"USC00041912","COLFAX, CA US","1971-08-29",,,"0.00","0.0","0.0","83","55",
"USC00041912","COLFAX, CA US","1971-08-30",,,"0.00","0.0","0.0","88","52","76"
"USC00041912","COLFAX, CA US","1971-08-31",,,"0.00","0.0","0.0","80","52","72"
"USC00041912","COLFAX, CA US","1971-09-01",,,"0.00","0.0","0.0","84","57","78"
"USC00041912","COLFAX, CA US","1971-09-02",,,"0.00","0.0","0.0","87","49","82"
"USC00041912","COLFAX, CA US","1971-09-03",,,"0.00","0.0","0.0","89","58","86"
"USC00041912","COLFAX, CA US","1971-09-04",,,"0.00","0.0","0.0","88","58",
"USC00041912","COLFAX, CA US","1971-09-05",,,"0.00","0.0","0.0","91","63",
"USC00041912","COLFAX, CA US","1971-09-06",,,"0.00","0.0","0.0","92","56",
"USC00041912","COLFAX, CA US","1971-09-07",,,"0.00","0.0","0.0","91","51","86"
"USC00041912","COLFAX, CA US","1971-09-08",,,"0.00","0.0","0.0","93","58","89"
"USC00041912","COLFAX, CA US","1971-09-09",,,"0.00","0.0","0.0","94","57","88"
"USC00041912","COLFAX, CA US","1971-09-10",,,"0.00","0.0","0.0","94","66","93"
"USC00041912","COLFAX, CA US","1971-09-11",,,"0.00","0.0","0.0","96","64","95"
"USC00041912","COLFAX, CA US","1971-09-12",,,"0.00","0.0","0.0","102","69","100"
"USC00041912","COLFAX, CA US","1971-09-13",,,"0.00","0.0","0.0","105","70","105"
"USC00041912","COLFAX, CA US","1971-09-14",,,"0.00","0.0","0.0","105","74","97"
"USC00041912","COLFAX, CA US","1971-09-15",,,"0.00","0.0","0.0","100","68","94"
"USC00041912","COLFAX, CA US","1971-09-16",,,"0.00","0.0","0.0","97","66","88"
"USC00041912","COLFAX, CA US","1971-09-17",,,"0.00","0.0","0.0","88","64","84"
"USC00041912","COLFAX, CA US","1971-09-18",,,"0.00","0.0","0.0","87","58",
"USC00041912","COLFAX, CA US","1971-09-19",,,"0.00","0.0","0.0","85","58",
"USC00041912","COLFAX, CA US","1971-09-20",,,"0.00","0.0","0.0","86","54","79"
"USC00041912","COLFAX, CA US","1971-09-21",,,"0.00","0.0","0.0","85","52","77"
"USC00041912","COLFAX, CA US","1971-09-22",,,"0.00","0.0","0.0","86","53","76"
"USC00041912","COLFAX, CA US","1971-09-23",,,"0.00","0.0","0.0","88","53","84"
"USC00041912","COLFAX, CA US","1971-09-24",,,"0.00","0.0","0.0","87","49","63"
"USC00041912","COLFAX, CA US","1971-09-25",,,"0.00","0.0","0.0","62","48",
"USC00041912","COLFAX, CA US","1971-09-26",,,"0.27","0.0","0.0","58","42",
"USC00041912","COLFAX, CA US","1971-09-27",,,"0.00","0.0","0.0","67","37","65"
"USC00041912","COLFAX, CA US","1971-09-28",,,"0.00","0.0","0.0","65","41","58"
"USC00041912","COLFAX, CA US","1971-09-29",,,"0.00","0.0","0.0","56","38","46"
"USC00041912","COLFAX, CA US","1971-09-30",,,"1.07","0.0","0.0","58","32","55"
"USC00041912","COLFAX, CA US","1971-10-01",,,"0.00","0.0","0.0","60","38","60"
"USC00041912","COLFAX, CA US","1971-10-02",,,"0.00","0.0","0.0","74","46",
"USC00041912","COLFAX, CA US","1971-10-03",,,"0.00","0.0","0.0","82","49",
"USC00041912","COLFAX, CA US","1971-10-04",,,"0.00","0.0","0.0","84","42","75"
"USC00041912","COLFAX, CA US","1971-10-05",,,"0.00","0.0","0.0","86","50","80"
"USC00041912","COLFAX, CA US","1971-10-06",,,"0.00","0.0","0.0","88","53","88"
"USC00041912","COLFAX, CA US","1971-10-07",,,"0.00","0.0","0.0","90","55","83"
"USC00041912","COLFAX, CA US","1971-10-08",,,"0.00","0.0","0.0","92","60","92"
"USC00041912","COLFAX, CA US","1971-10-09",,,"0.00","0.0","0.0","91","61",
"USC00041912","COLFAX, CA US","1971-10-10",,,"0.00","0.0","0.0","88","62",
"USC00041912","COLFAX, CA US","1971-10-11",,,"0.00","0.0","0.0","92","58","82"
"USC00041912","COLFAX, CA US","1971-10-12",,,"0.00","0.0","0.0","90","53","88"
"USC00041912","COLFAX, CA US","1971-10-13",,,"0.00","0.0","0.0","88","57","85"
"USC00041912","COLFAX, CA US","1971-10-14",,,"0.00","0.0","0.0","85","52","68"
"USC00041912","COLFAX, CA US","1971-10-15",,,"0.00","0.0","0.0","68",,"51"
"USC00041912","COLFAX, CA US","1971-10-16",,,"0.82","0.0","0.0",,"29",
"USC00041912","COLFAX, CA US","1971-10-17",,,"0.02","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-10-18",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-10-19",,,"0.00","0.0","0.0","62",,"60"
"USC00041912","COLFAX, CA US","1971-10-20",,,"0.00","0.0","0.0","61","43","58"
"USC00041912","COLFAX, CA US","1971-10-21",,,"0.00","0.0","0.0","69","37","63"
"USC00041912","COLFAX, CA US","1971-10-22",,,"0.00","0.0","0.0","69","38","66"
"USC00041912","COLFAX, CA US","1971-10-23",,,"0.00","0.0","0.0","66","42",
"USC00041912","COLFAX, CA US","1971-10-24",,,"0.00","0.0","0.0","66","35",
"USC00041912","COLFAX, CA US","1971-10-25",,,"0.00","0.0","0.0","66","31","58"
"USC00041912","COLFAX, CA US","1971-10-26",,,"0.00","0.0","0.0","58","36","54"
"USC00041912","COLFAX, CA US","1971-10-27",,,"0.33","0.0","0.0","54","37","43"
"USC00041912","COLFAX, CA US","1971-10-28",,,"0.00","0.0","0.0","48","28","43"
"USC00041912","COLFAX, CA US","1971-10-29",,,"0.00","0.0","0.0","55","24","49"
"USC00041912","COLFAX, CA US","1971-10-30",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-10-31",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-11-01",,,"0.00","0.0","0.0","61","28","58"
"USC00041912","COLFAX, CA US","1971-11-02",,,"0.00","0.0","0.0","61","34","56"
"USC00041912","COLFAX, CA US","1971-11-03",,,"0.00","0.0","0.0","72","38","65"
"USC00041912","COLFAX, CA US","1971-11-04",,,"0.00","0.0","0.0","75","28","71"
"USC00041912","COLFAX, CA US","1971-11-05",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-11-06",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-11-07",,,"0.00","0.0","0.0","59","37","54"
"USC00041912","COLFAX, CA US","1971-11-08",,,"0.00","0.0","0.0","64","34","58"
"USC00041912","COLFAX, CA US","1971-11-09",,,"0.00","0.0","0.0","65","40","52"
"USC00041912","COLFAX, CA US","1971-11-10",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-11-11",,,"1.28","0.0","0.0","52","46","48"
"USC00041912","COLFAX, CA US","1971-11-12",,,"0.96","0.0","0.0","48","37","39"
"USC00041912","COLFAX, CA US","1971-11-13",,,,"0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-11-14","    2","1.29",,"0.0","0.0",,"28",
"USC00041912","COLFAX, CA US","1971-11-15",,,"0.00","0.0","0.0","50",,"44"
"USC00041912","COLFAX, CA US","1971-11-16",,,"0.00","0.0","0.0","58","35","54"
"USC00041912","COLFAX, CA US","1971-11-17",,,"0.00","0.0","0.0","65","36","54"
"USC00041912","COLFAX, CA US","1971-11-18",,,"0.00","0.0","0.0","59","38","47"
"USC00041912","COLFAX, CA US","1971-11-19",,,"0.00","0.0","0.0","65","39","56"
"USC00041912","COLFAX, CA US","1971-11-20",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-11-21",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-11-22",,,"0.00","0.0","0.0","62","33","51"
"USC00041912","COLFAX, CA US","1971-11-23",,,"0.00","0.0","0.0","55","34","49"
"USC00041912","COLFAX, CA US","1971-11-24",,,"0.00","0.0","0.0","53","36","47"
"USC00041912","COLFAX, CA US","1971-11-25",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-11-26",,,"0.62","0.0","0.0","49","33","41"
"USC00041912","COLFAX, CA US","1971-11-27",,,,"0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-11-28",,,,"0.0","0.0",,,
"USC00041912","COLFAX, CA US","1971-11-29","    3","1.10",,"0.0","0.0","50","35","36"
"USC00041912","COLFAX, CA US","1971-11-30",,,"0.04","0.0","0.0","56","28","50"
"USC00041912","COLFAX, CA US","1971-12-01",,,"0.00","0.0",,"56","33","40"
"USC00041912","COLFAX, CA US","1971-12-02",,,"0.56","0.0",,"40","31","36"
"USC00041912","COLFAX, CA US","1971-12-03",,,"0.20","2.0",,"35","32","33"
"USC00041912","COLFAX, CA US","1971-12-04",,,"0.00","0.0",,"47","29",
"USC00041912","COLFAX, CA US","1971-12-05",,,"0.00","0.0",,"51","35",
"USC00041912","COLFAX, CA US","1971-12-06",,,"0.76","0.0",,"51","28","40"
"USC00041912","COLFAX, CA US","1971-12-07",,,"0.00","0.0",,"46","28","44"
"USC00041912","COLFAX, CA US","1971-12-08",,,"0.00","0.0",,"48","26","44"
"USC00041912","COLFAX, CA US","1971-12-09",,,"0.46","0.0",,"44","28","38"
"USC00041912","COLFAX, CA US","1971-12-10",,,"0.21","0.0",,"38","28","38"
"USC00041912","COLFAX, CA US","1971-12-11",,,,"0.0",,"38","32",
"USC00041912","COLFAX, CA US","1971-12-12",,,,"0.0",,"41","33",
"USC00041912","COLFAX, CA US","1971-12-13","    3","1.34",,"1.0","3.0","38","18","34"
"USC00041912","COLFAX, CA US","1971-12-14",,,"0.20",,,"40","24","36"
"USC00041912","COLFAX, CA US","1971-12-15",,,"0.00","0.0",,"45","30","41"
"USC00041912","COLFAX, CA US","1971-12-16",,,"0.00","0.0",,"46","26","39"
"USC00041912","COLFAX, CA US","1971-12-17",,,"0.00","0.0",,"58","35","55"
"USC00041912","COLFAX, CA US","1971-12-18",,,"0.00","0.0",,"58","35",
"USC00041912","COLFAX, CA US","1971-12-19",,,"0.00","0.0",,"54","34",
"USC00041912","COLFAX, CA US","1971-12-20",,,"0.00","0.0",,"55","32","48"
"USC00041912","COLFAX, CA US","1971-12-21",,,"0.00","0.0",,"50","36","43"
"USC00041912","COLFAX, CA US","1971-12-22",,,"2.90","0.0",,"48","37","44"
"USC00041912","COLFAX, CA US","1971-12-23",,,"0.68","0.0",,"46","33","46"
"USC00041912","COLFAX, CA US","1971-12-24",,,"0.72","0.0",,"51","35","42"
"USC00041912","COLFAX, CA US","1971-12-25",,,,"0.0",,"42","32",
"USC00041912","COLFAX, CA US","1971-12-26",,,,"4.0",,"41","30",
"USC00041912","COLFAX, CA US","1971-12-27","    3","2.88",,,"4.0","40","26","36"
"USC00041912","COLFAX, CA US","1971-12-28",,,,,,"46","31","43"
"USC00041912","COLFAX, CA US","1971-12-29","    2","0.31",,,"0.0","43","28","36"
"USC00041912","COLFAX, CA US","1971-12-30",,,"0.00","0.0","0.0","48","27","43"
"USC00041912","COLFAX, CA US","1971-12-31",,,"0.00","0.0","0.0","53","38","48"
"USC00041912","COLFAX, CA US","1972-01-01",,,"0.00","0.0","0.0","59","37",
"USC00041912","COLFAX, CA US","1972-01-02",,,"0.00","0.0","0.0","62","35",
"USC00041912","COLFAX, CA US","1972-01-03",,,"0.00","0.0","0.0","48","29","48"
"USC00041912","COLFAX, CA US","1972-01-04",,,"0.00","0.0","0.0","49","29","45"
"USC00041912","COLFAX, CA US","1972-01-05",,,"0.00","0.0","0.0","54","35","51"
"USC00041912","COLFAX, CA US","1972-01-06",,,"0.00","0.0","0.0","60","34","58"
"USC00041912","COLFAX, CA US","1972-01-07",,,"0.00","0.0","0.0","58","35","48"
"USC00041912","COLFAX, CA US","1972-01-08",,,"0.00","0.0","0.0","52","32",
"USC00041912","COLFAX, CA US","1972-01-09",,,"0.00","0.0","0.0","52","31",
"USC00041912","COLFAX, CA US","1972-01-10",,,"0.00","0.0","0.0","57","31","57"
"USC00041912","COLFAX, CA US","1972-01-11",,,"0.00","0.0","0.0","57","34","49"
"USC00041912","COLFAX, CA US","1972-01-12",,,"0.00","0.0","0.0","53","34","50"
"USC00041912","COLFAX, CA US","1972-01-13",,,"0.00","0.0","0.0","57","42","55"
"USC00041912","COLFAX, CA US","1972-01-14",,,"0.00","0.0","0.0","65","45","59"
"USC00041912","COLFAX, CA US","1972-01-15",,,"0.00","0.0","0.0","67",,
"USC00041912","COLFAX, CA US","1972-01-16",,,"0.00","0.0","0.0",,,
"USC00041912","COLFAX, CA US","1972-01-17",,,"0.00","0.0","0.0",,"47","58"
"USC00041912","COLFAX, CA US","1972-01-18",,,"0.00","0.0","0.0","57","48","52"
"USC00041912","COLFAX, CA US","1972-01-19",,,,"0.0","0.0","58","44","53"
"USC00041912","COLFAX, CA US","1972-01-20",,,,"0.0","0.0","53","45","48"
"USC00041912","COLFAX, CA US","1972-01-21",,,,"0.0","0.0","49","46","49"
"USC00041912","COLFAX, CA US","1972-01-22",,,,"0.0","0.0","50","46",
"USC00041912","COLFAX, CA US","1972-01-23","    5","2.60",,"0.0","0.0","49","30",
"USC00041912","COLFAX, CA US","1972-01-24",,,"0.00","0.0","0.0","49","31","44"
"USC00041912","COLFAX, CA US","1972-01-25",,,"0.44","0.0","0.0","46","38","46"
"USC00041912","COLFAX, CA US","1972-01-26",,,"0.15","0.0","0.0","46","28","33"
"USC00041912","COLFAX, CA US","1972-01-27",,,"0.80","8.0","8.0","34","22","34"
"USC00041912","COLFAX, CA US","1972-01-28",,,"0.00","0.0","2.0","44","25","40"
"USC00041912","COLFAX, CA US","1972-01-29",,,"0.00","0.0","0.0","50","27",
"USC00041912","COLFAX, CA US","1972-01-30",,,"0.00","0.0","0.0","50","26",
"USC00041912","COLFAX, CA US","1972-01-31",,,"0.00","0.0","0.0","52","21","49"
"USC00041912","COLFAX, CA US","1972-02-01",,,"0.00","0.0","0.0","56","22","44"
"USC00041912","COLFAX, CA US","1972-02-02",,,"0.00","0.0","0.0","58","26","46"
"USC00041912","COLFAX, CA US","1972-02-03",,,"0.00","0.0","0.0","52","25","50"
"USC00041912","COLFAX, CA US","1972-02-04",,,,"0.0","0.0","50","35","48"
"USC00041912","COLFAX, CA US","1972-02-05",,,,"0.0","0.0","48","40",
"USC00041912","COLFAX, CA US","1972-02-06",,,,"0.0","0.0","49","40",
